sentence_id,at,content,sentiment,category
review_20913_1,2025-05-27 06:57:42,mantap pengemudi nya orang tua,positive,none
review_20913_2,2025-05-27 06:57:42,"tapi masih mau bekerja , ramah dan sopan",positive,none
review_20914_1,2025-05-27 06:52:50,Terima Kasih sua membantu mempercepat perjalanan kami,positive,none
review_20915_1,2025-05-27 06:51:13,"jelek bngt, gak bisa batalin pesanan",negative,none
review_20915_2,2025-05-27 06:51:13,"padahal sudah nunggu satu jam, setidaknya bikin batas 30 mnt blm dpt driver bisa dibatalkan seperti shopeefood",negative,service
review_20916_1,2025-05-27 06:49:10,mantap,positive,none
review_20917_1,2025-05-27 06:47:43,Ok Punya....,positive,none
review_20918_1,2025-05-27 06:47:15,menjadi system transportasi yg kredibel..,neutral,service
review_20918_2,2025-05-27 06:47:15,terus tingkatkan kenyamanan dan keamanan ..,positive,service
review_20919_1,2025-05-27 06:46:52,memvantu,neutral,none
review_20920_1,2025-05-27 06:26:58,ok...,positive,none
review_20921_1,2025-05-27 06:25:16,memuaskan,positive,none
review_20922_1,2025-05-27 06:24:39,nice,positive,none
review_20923_1,2025-05-27 06:22:03,pokoknya ok banget,positive,none
review_20924_1,2025-05-27 06:13:41,"nice app, helpful.",positive,app
review_20924_2,2025-05-27 06:13:41,"tapi saat pesan gomart driver tidak bisa dihubungi, saat mencoba di pusat bantuan dan mencoba menghubungi nomor telepon yang tertera juga tidak dapat tersambung.",negative,service
review_20924_3,2025-05-27 06:13:41,mohon diperbaiki.,negative,app
review_20925_1,2025-05-27 06:07:25,saya hari ini ditabrak oleh pengemudi gojek.,negative,service
review_20925_2,2025-05-27 06:07:25,bapak2 tua.,neutral,none
review_20925_3,2025-05-27 06:07:25,tapi plat nomor belakang motor tidak ada.,negative,service
review_20925_4,2025-05-27 06:07:25,disini bisa dilihat betapa jeleknya kualitas driver gojek,negative,service
review_20926_1,2025-05-27 06:02:32,good,positive,none
review_20927_1,2025-05-27 05:45:58,sudah nunggu pesanan gofood 1 jam tiba2 dibatalkan oleh sistem.,negative,app
review_20927_2,2025-05-27 05:45:58,buang2 waktu.,negative,none
review_20927_3,2025-05-27 05:45:58,bikin malu sama tamu.,negative,none
review_20928_1,2025-05-27 05:44:36,lopppp bgtttt,negative,none
review_20929_1,2025-05-27 05:43:34,bagus,positive,none
review_20930_1,2025-05-27 05:36:44,udah order gofood nunggu 1 jam ternyata dibatalin,negative,service
review_20931_1,2025-05-27 05:33:41,mantap..,positive,none
review_20931_2,2025-05-27 05:33:41,driver asyik,positive,none
review_20932_1,2025-05-27 05:29:03,deabakkk,positive,none
review_20933_1,2025-05-27 05:27:12,sangat susah dpt driver gofood.,negative,service
review_20934_1,2025-05-27 05:22:17,"mohon maaf sebelumnya, tolong banget ya untuk gojek , saya pesen gofood",neutral,app
review_20934_2,2025-05-27 05:22:17,tapi lama banget dapet driver nya sampe 1 jam lebih belum juga dapet driver .,negative,service
review_20934_3,2025-05-27 05:22:17,"tolong di perbaiki ,",neutral,none
review_20934_4,2025-05-27 05:22:17,kalo kaya gini lama lama orang males pesen lewat go food,negative,service
review_20935_1,2025-05-27 05:17:54,"kita pesan gofood tidak bisa cancel, dari gojek secara se pihak cancel pesanan",negative,app
review_20935_2,2025-05-27 05:17:54,"padahal udah tunggu 1 jam, sangat tidak berkeadilan rusak ini gojek.",negative,service
review_20936_1,2025-05-27 05:16:32,"safety, comfot",neutral,none
review_20937_1,2025-05-27 05:14:11,kecwa.,negative,none
review_20937_2,2025-05-27 05:14:11,eror masih mencari booking.,negative,app
review_20937_3,2025-05-27 05:14:11,jdi order lgi.,neutral,none
review_20937_4,2025-05-27 05:14:11,kalau udh ga dpet driver yg prtma harus nya pembatalan otomatis.,negative,app
review_20937_5,2025-05-27 05:14:11,tolong dong pihak apk gojek.,neutral,app
review_20937_6,2025-05-27 05:14:11,perbaiki eror nya,negative,app
review_20938_1,2025-05-27 05:12:44,Promonya kurang,negative,service
review_20939_1,2025-05-27 05:01:38,baik d ramah,positive,none
review_20940_1,2025-05-27 04:52:30,insyaallah terpercaya,positive,none
review_20941_1,2025-05-27 04:50:48,sangat membantu dan pemakaian simpel 👍❤️,positive,none
review_20942_1,2025-05-27 04:49:48,gopay laternya sekarang tdk bisa di buat listrik pascabayar.,negative,app
review_20942_2,2025-05-27 04:49:48,gak guna sama sekali sekarang masukin nomer meter pln tdk bisa.,negative,app
review_20942_3,2025-05-27 04:49:48,disuruh cek terus.,negative,none
review_20942_4,2025-05-27 04:49:48,"padahal sudah benar"" gk guna.",negative,none
review_20942_5,2025-05-27 04:49:48,unistal saja pindah ke aplikasi sebelah..,negative,app
review_20942_6,2025-05-27 04:49:48,lebih untung,positive,none
review_20943_1,2025-05-27 04:44:39,ok,positive,none
review_20944_1,2025-05-27 04:42:35,perkiraan waktu terlalu lama !,negative,none
review_20944_2,2025-05-27 04:42:35,bener2 gak sesuai !,negative,none
review_20944_3,2025-05-27 04:42:35,mau chat CS untuk kendala gak dapet2 driver kok gak bisa ?,negative,app
review_20944_4,2025-05-27 04:42:35,maaf kami keburu laper,neutral,none
review_20944_5,2025-05-27 04:42:35,jika ditunda terlalu lama 🙏,negative,none
review_20945_1,2025-05-27 04:40:31,"pesen gofood, kalau ada masalah dalam status tidak berunah, ga bisa ngechat kendala kita atau hub resto...",negative,app
review_20945_2,2025-05-27 04:40:31,chat cs pake template,negative,service
review_20945_3,2025-05-27 04:40:31,tapi kendala yang kita alamai ga ada ditemplate..,negative,none
review_20945_4,2025-05-27 04:40:31,payah,negative,none
review_20946_1,2025-05-27 04:36:43,aplikasi layanannya makin buruk..,negative,app and service
review_20946_2,2025-05-27 04:36:43,susah sekali utk dapat driver..,negative,service
review_20946_3,2025-05-27 04:36:43,dan kebanyakan jual mahal para driver ojolnya,negative,service
review_20947_1,2025-05-27 04:32:03,mantap,positive,none
review_20948_1,2025-05-27 04:31:01,oke,positive,none
review_20949_1,2025-05-27 04:30:15,buruk,negative,none
review_20950_1,2025-05-27 04:15:59,mantap,positive,none
review_20951_1,2025-05-27 04:06:39,aplikasi paling mantap buat pesan makanan dan fitur- fiturnya juga lengkap👍,positive,app
review_20952_1,2025-05-27 03:59:21,bagus,positive,none
review_20953_1,2025-05-27 03:56:38,respon cepat,positive,none
review_20954_1,2025-05-27 03:47:59,ok,positive,none
review_20955_1,2025-05-27 03:32:58,"mantab,sangat membantu",positive,none
review_20956_1,2025-05-27 03:29:33,bagus,positive,none
review_20957_1,2025-05-27 03:21:28,gojek bagus,positive,none
review_20958_1,2025-05-27 03:15:31,sangat membantu dan bisa pesan ap aj tinggal nungguh drmah di anter sma abng ojol depan pintu hehee,positive,app and service
review_20959_1,2025-05-27 03:09:13,baiiiiiiiiiiiiiiiiik,positive,none
review_20960_1,2025-05-27 03:04:38,Cukup puas,positive,none
review_20961_1,2025-05-27 02:54:24,sangat bagus dan nyaman,positive,none
review_20962_1,2025-05-27 02:50:20,"KENAPA INI CUMA AKUN KU YG GAK ADA PROMO GO FOOD, KUCEK SEMUA AKUN TEMAN SEKANTOR SEMUA ADA PROMO NYA.",negative,app
review_20962_2,2025-05-27 02:50:20,APA SALAHKU SAMA KALIAN.,negative,none
review_20962_3,2025-05-27 02:50:20,PADAHAL AKU PALING SERING BELI FOOD DARI GOJEK,neutral,app
review_20962_4,2025-05-27 02:50:20,DARI PADA DARI SHOPEE.,neutral,none
review_20963_1,2025-05-27 02:43:51,membantu sekali....,positive,none
review_20963_2,2025-05-27 02:43:51,saya suka saya suka ...,positive,none
review_20963_3,2025-05-27 02:43:51,betul betul betul,positive,none
review_20964_1,2025-05-27 02:23:44,gojek cukup bagus dan membantu banget,positive,none
review_20965_1,2025-05-27 02:21:54,mengecewakan..,negative,none
review_20965_2,2025-05-27 02:21:54,"👎👎👎👎👎, sudah lama pake aplikasi GO-JEK,",negative,app
review_20965_3,2025-05-27 02:21:54,tapi pelayanannya mengecewakan👎👎👎👎👎,negative,service
review_20966_1,2025-05-27 02:12:42,ok,positive,none
review_20967_1,2025-05-27 01:58:12,okok,positive,none
review_20968_1,2025-05-27 01:52:36,bagus,positive,none
review_20969_1,2025-05-27 01:10:37,kadang driver tidak tahu titik jemput,negative,service
review_20970_1,2025-05-27 01:09:22,oke banget,positive,none
review_20971_1,2025-05-27 01:06:38,membantu,positive,none
review_20972_1,2025-05-27 01:04:52,ok,positive,none
review_20973_1,2025-05-27 00:52:50,Bagus naik ojek mengurangi kemacetan.,positive,none
review_20973_2,2025-05-27 00:52:50,"Bagusnya kalau topup saldo tidak ada biaya admin, dimana isi saldo gopay gak kena biaya.",positive,app
review_20974_1,2025-05-27 00:36:42,segala sesuatu lebih mudah.,positive,none
review_20975_1,2025-05-27 00:26:56,bagus,positive,none
review_20976_1,2025-05-27 00:23:50,ok,positive,none
review_20977_1,2025-05-27 00:21:51,keren,positive,none
review_20977_2,2025-05-27 00:21:51,tp mas agak kurang,negative,none
review_20977_3,2025-05-27 00:21:51,krn kelewatan biasanya,neutral,none
review_20978_1,2025-05-27 00:14:30,tepat wkt,positive,none
review_20979_1,2025-05-27 00:14:28,app mantul,positive,app
review_20980_1,2025-05-27 00:06:16,terimakasih,positive,none
review_20981_1,2025-05-26 23:49:34,"tapi kenapa gojek ny selalu kasih rating jlek ke saya ,",negative,service
review_20981_2,2025-05-26 23:49:34,padahal saya memakai golek sudah hampir 7 tahun walau suka ganti2 akun.,neutral,service
review_20981_3,2025-05-26 23:49:34,saya ngasih rating ke golek selalu bagus,positive,none
review_20981_4,2025-05-26 23:49:34,pdhl.,neutral,none
review_20981_5,2025-05-26 23:49:34,nyebelin pegawai gojek ny...,negative,service
review_20981_6,2025-05-26 23:49:34,tau gt gk aku kasih bintang,negative,none
review_20982_1,2025-05-26 23:39:32,sangat membantu bagi yg g punya motor kaya saya hehehe good job dah pokoknya,positive,none
review_20983_1,2025-05-26 23:09:11,aplikasi terbaik,positive,none
review_20984_1,2025-05-26 23:04:15,good,positive,none
review_20985_1,2025-05-26 22:58:05,seneng pakai gojek,positive,none
review_20985_2,2025-05-26 22:58:05,karena lebih mudah ke tempat kerja tanpa ribet,positive,none
review_20986_1,2025-05-26 22:54:33,"driver lama, aplikasi nyari driver pun juga lama",negative,app and service
review_20987_1,2025-05-26 21:00:24,good,positive,none
review_20988_1,2025-05-26 20:30:40,"Ga mikir,, ga kasian driver nya...",negative,service
review_20988_2,2025-05-26 20:30:40,Mesen gocar nya dimana driver nya jauh banget...,negative,service
review_20988_3,2025-05-26 20:30:40,Orang mah prioritasin yg terdekat dlu sama aneh system gofood nya ketika order ke klik langsung ga bisa di cancel...,negative,app and service
review_20988_4,2025-05-26 20:30:40,harusnya kasih jeda dlu...,neutral,none
review_20988_5,2025-05-26 20:30:40,saya pernah ga sengaja kepencet order,neutral,app
review_20988_6,2025-05-26 20:30:40,padahal ga order...,negative,none
review_20988_7,2025-05-26 20:30:40,akhirnya ga bisa di batalkan...,negative,none
review_20988_8,2025-05-26 20:30:40,mau ga mau terpaksa saya bayar orderannya,negative,none
review_20989_1,2025-05-26 19:03:15,Driver yg ngajak cerita ASIK yg diem jg ASIK,positive,service
review_20990_1,2025-05-26 19:01:33,puas,positive,none
review_20991_1,2025-05-26 18:49:30,nyaman & praktis,positive,none
review_20992_1,2025-05-26 18:33:21,cepet,positive,none
review_20993_1,2025-05-26 18:15:22,melengkapi kebutuhan kendaraan,neutral,none
review_20994_1,2025-05-26 17:57:59,"Srg pesen gofood yg instan,",neutral,app
review_20994_2,2025-05-26 17:57:59,tpi sama aja datengnya lama.,negative,service
review_20994_3,2025-05-26 17:57:59,tolong perbaiki lagi min,neutral,app
review_20995_1,2025-05-26 17:20:27,mntao,negative,none
review_20996_1,2025-05-26 17:08:38,"kasian para mitra yg lu potong gede, auto Bintang 1",negative,service
review_20997_1,2025-05-26 17:07:39,"memuaskan ,gampang sekali..",positive,none
review_20998_1,2025-05-26 17:03:14,mantap jiwa,positive,none
review_20999_1,2025-05-26 16:37:32,bagus,positive,none
review_21000_1,2025-05-26 16:36:57,sangat membantu,positive,none
review_21001_1,2025-05-26 16:21:30,is the best pokoknya,positive,none
review_21002_1,2025-05-26 16:01:23,Good,positive,none
review_21003_1,2025-05-26 16:00:42,mantap,positive,none
review_21004_1,2025-05-26 15:59:59,baik,positive,none
review_21005_1,2025-05-26 15:51:50,"Aduhhh saya sebagai driver merasa rugi sudah dapat orderan fiktif, nelfon CS Gojek disuruh nunggu lama habis pulsa 24rb.",negative,service
review_21005_2,2025-05-26 15:51:50,"aduhhh apesss, kerja dapat untung ini malah rugi",negative,none
review_21006_1,2025-05-26 15:48:50,ok banget sikap driver nya.....,positive,none
review_21007_1,2025-05-26 15:12:30,baik,positive,none
review_21008_1,2025-05-26 15:11:39,sya melakukan pembayaran deposit melalui gopay...,neutral,app
review_21008_2,2025-05-26 15:11:39,sampai skrg belum masuk,neutral,none
review_21008_3,2025-05-26 15:11:39,padahal sudah sejam,negative,none
review_21009_1,2025-05-26 14:57:10,sudah sesuai dan bisa lebih ditingkatkan lagi promo2nya,positive,service
review_21010_1,2025-05-26 14:52:19,Paling Utama Yang Bisa Menemani Saya Setiap Saat,positive,none
review_21011_1,2025-05-26 14:49:03,tingkatkan kesejahteraan dan tunjangan Kesehatan Driver,negative,service
review_21012_1,2025-05-26 14:44:34,ok,positive,none
review_21013_1,2025-05-26 14:43:14,membantu,positive,none
review_21014_1,2025-05-26 14:34:46,baik,positive,none
review_21015_1,2025-05-26 14:28:29,"aplikasi sudah gak bagus lagi, makanan langsung di buatkan, dan kita tidak bisa minta driver keluhan ke rm parah aplikasi lebih jelek aplikasi ini",negative,app
review_21016_1,2025-05-26 14:25:58,oke,positive,none
review_21017_1,2025-05-26 14:18:57,mantap,positive,none
review_21018_1,2025-05-26 14:14:59,tepat penjemputannya,positive,none
review_21019_1,2025-05-26 14:13:44,lemot parah aplikasinya,negative,app
review_21020_1,2025-05-26 14:08:53,Ok,positive,none
review_21021_1,2025-05-26 14:05:27,mantap,positive,none
review_21022_1,2025-05-26 14:04:34,kesel bgt mau tf sesama gojek aja pake kudu upgrade foto ktp ngeselin,negative,app
review_21023_1,2025-05-26 13:58:20,segala urusan jadi mudah,positive,none
review_21024_1,2025-05-26 13:51:37,saran mau check out makanan bisa pembayaran metode Qris,neutral,app
review_21025_1,2025-05-26 13:51:14,Aplikasi nya makin hari makin payah terutama di bagian gofood nya untuk komplain masalah yg terjadi di gofood susah setengah mati.,negative,app
review_21026_1,2025-05-26 13:29:09,makanannya mantap...,positive,none
review_21026_2,2025-05-26 13:29:09,dan bumbu ga pelit.,positive,none
review_21026_3,2025-05-26 13:29:09,harga standar dan kenyang di perut......,positive,none
review_21027_1,2025-05-26 13:28:26,"kebanyakan driver go food yang datang antar makanan dari akun, plat motor dan orangnya selalu beda dengan yang di aplikasi alias akun palsu mungkin akun hasil beli punya orang terus di pake buat go food",negative,service
review_21028_1,2025-05-26 13:19:54,korupsi uang driver gede gedean,negative,service
review_21029_1,2025-05-26 13:13:57,tambahin dana sebagai via pembayaran lah min aku mainnya dana,neutral,app
review_21030_1,2025-05-26 13:10:11,aplikasi yang berguna di masa kini,positive,app
review_21031_1,2025-05-26 13:03:25,baru nyoba,neutral,none
review_21032_1,2025-05-26 13:02:29,ok,positive,none
review_21033_1,2025-05-26 12:59:29,"Baik,jd lebih mudah order makanan thanks",positive,none
review_21034_1,2025-05-26 12:55:36,lancar jaya,positive,none
review_21035_1,2025-05-26 12:32:09,cepat pelayanannya,positive,service
review_21036_1,2025-05-26 12:29:30,terbantu dg aplikasi ini.,positive,app
review_21036_2,2025-05-26 12:29:30,hanya saja google map nya selalu menyusahkan driver terutama driver food.,negative,service
review_21036_3,2025-05-26 12:29:30,selalu diarahkan ke tempat sepi,negative,service
review_21036_4,2025-05-26 12:29:30,kalo menuju rmh saya.,neutral,none
review_21036_5,2025-05-26 12:29:30,tlg ditindaklanjuti utk ke depannya,neutral,none
review_21037_1,2025-05-26 12:07:47,good,positive,none
review_21038_1,2025-05-26 11:53:57,mantap,positive,none
review_21039_1,2025-05-26 11:51:07,matap,positive,none
review_21040_1,2025-05-26 11:46:29,mantap lakas banar sampai nya,positive,none
review_21041_1,2025-05-26 11:31:01,bagus cepat,positive,none
review_21042_1,2025-05-26 11:30:26,mantap dah,positive,none
review_21043_1,2025-05-26 11:28:37,mantul,positive,none
review_21044_1,2025-05-26 11:26:49,mantab,positive,none
review_21045_1,2025-05-26 11:18:11,Ganti nomer hp susah .,negative,app
review_21045_2,2025-05-26 11:18:11,ganti plat montr susah,negative,service
review_21046_1,2025-05-26 11:08:20,oke,positive,none
review_21047_1,2025-05-26 11:07:16,banyak promo,positive,service
review_21048_1,2025-05-26 10:55:02,diskon nya nggak bisa permanen gitu ya😭😭,negative,service
review_21049_1,2025-05-26 10:51:07,adanya gojek sangat membantu kami dalam kebutuhan perjalanan.,positive,none
review_21050_1,2025-05-26 10:44:23,ok bget,positive,none
review_21051_1,2025-05-26 10:37:51,AKUN SAYA TERGANTI EMAIL NYA DENGAN EMAIL ORG LAIN YG SAYA TIDAK KENAL,negative,app
review_21052_1,2025-05-26 10:36:48,oke,positive,none
review_21053_1,2025-05-26 10:33:13,sangat membantu,positive,none
review_21054_1,2025-05-26 10:31:25,Sangat ini masih di mengerti,neutral,none
review_21055_1,2025-05-26 10:26:01,tolong hilangin vermuk nya.,negative,app
review_21055_2,2025-05-26 10:26:01,karna hp saya kameranya rusak/eror tidak bisa login.,negative,app
review_21055_3,2025-05-26 10:26:01,harunya cukup otp pin dan otp dari email saja.,neutral,app
review_21055_4,2025-05-26 10:26:01,kalau kameranya hp rusak tidak bisa login,negative,app
review_21056_1,2025-05-26 10:18:08,Tepat waktu,positive,none
review_21057_1,2025-05-26 10:11:24,good,positive,none
review_21058_1,2025-05-26 10:10:48,sangat puas Alhamdulillah selalu dpt driver yg amanah,positive,none
review_21059_1,2025-05-26 10:07:52,gudd jobb,positive,none
